X8342 X8359 X8354 X3018 X8337 X723790 X8370 X8338 X8334 X55290 X29894 X9013 X51497 X5437 X6430 X6749 X6884 X905 X55718 X51692 X9295 X6908 X10250 X2959
TCGA-BH-A0BR 3 3 11.1034319831665 11.2339426659527 3 3 12.3023315288725 14.4222943428843 19.3346730930391 15.4437349426631 17.5614498288914 16.894413269603 18.3335807223209 19.2350244998318 18.1312493293662 19.319388222257 19.1770370735237 16.3749811508119 16.5651692574992 18.4890141747144 18.2470188163222 17.6601939908035 17.9638029870737 18.2447016736267
TCGA-A8-A06N 3 9.55582126981708 3 11.0163265766811 9.73871685662893 8.71400500286996 14.1128854879432 14.773477392963 21.0096051987539 17.1619617577231 18.8690148225899 16.8032244989315 18.3305771344931 17.7915171130307 20.2950802467625 19.6711657266191 18.5539126775855 17.2435375432342 17.2307719943091 18.0001497778207 19.227413041788 17.0820649992061 18.1054775245124 18.6817342781222
TCGA-AO-A03M 12.8662305553522 12.4180737597851 11.0239244905347 10.5719764150789 11.6044146884931 9.98825983841585 12.566790613025 15.6385820228715 21.433223121482 16.7735163712094 18.2814985250187 16.8976362253727 19.207626104652 18.1655811820246 19.0371272316604 19.3998255870389 18.9006314626597 16.1883004918701 16.7151936722719 18.2392892901579 18.1147400149864 17.0198839754107 18.0576841334055 18.1995878174217
TCGA-A8-A09X 10.1539624912748 10.4403716925683 3 3 9.63140729073622 10.5854236701442 11.5482982475612 14.7543872916907 19.0722293798011 15.738413459884 18.0887409728252 16.0764682579803 18.4901875242715 18.3269945980465 19.4366498084939 19.6035583217163 18.288636509898 16.4915179746132 16.9532462860524 17.5637554175744 17.7648946704722 17.6787567475679 18.5083855990731 17.8243160659918
TCGA-E2-A1LS 3 3 3 12.2143558814741 10.9322444305802 3 11.6166557140444 14.7420071671529 22.0480273410493 15.3041800072329 16.9539785556687 17.5992771048745 18.9773740017875 18.5472666604364 18.9818755139364 21.5748218333016 18.2178665724765 17.4458981200982 16.9470481504439 18.3125926472553 18.4784575312375 17.7603199431978 18.6507812540777 18.2020575366543
TCGA-AC-A5XS 11.3220699747024 11.6094983066681 3 3 3 3 11.828290339781 13.8696055949696 21.1239415417695 15.574728244883 18.4318031467007 16.6760592326444 18.4307433237928 18.7420759290423 19.8887881841664 19.0602606545512 19.6267385601613 16.265294732741 17.437602063913 18.5101161676666 18.5475594199228 17.3474816440311 16.8620373215578 18.4182041638761
TCGA-AC-A23E 3 3 3 3 9.18827992266893 3 9.73114944103914 13.8324073599252 19.5774077637001 15.9731744344936 17.6061338756755 15.5192217572699 17.9932381161926 18.1381005704695 19.1591187737757 19.2183040759525 18.6750411743383 16.2549596887631 16.5773785255482 18.1535517060993 18.3432267866875 17.3273620250286 17.942184901189 18.0465633767533
TCGA-A8-A06Y 3 3 3 3 3 3 14.3614388397014 13.6116247441599 21.4554475737098 15.8636174974591 18.5443734118965 17.3882052769266 18.7001925695919 18.3017251812652 19.2115983428331 19.1055666659833 18.2528707627685 16.6734711341671 16.9038090158113 17.9065879789814 18.3022030637279 17.2353793711823 17.3426907066056 17.7384120594828
TCGA-BH-A0H3 3 3 9.62897985734239 3 3 9.17783919157059 11.8863632376153 12.6917390594355 20.3038051346462 15.8037109993249 17.718105960652 16.1559890831326 18.0303870975091 17.8303552291563 19.594439130281 19.249321527357 18.6381178193164 17.1004194821765 16.8681207719713 18.0107925632461 18.8642055479262 17.1198498176291 18.1914793952309 18.1607671593466
TCGA-AR-A2LJ 11.7884598194217 3 11.6793693102332 10.6441172013977 3 10.6415697712702 11.8105413191866 16.6585124139624 18.9940667725508 16.312234142295 18.6869919031324 17.2821458777645 18.2617611928791 19.0364752722749 19.0635281470997 18.8199348339374 18.784171957572 15.6753117208718 16.756850839071 17.9587000476869 18.0126883563983 17.3527613192709 17.3720368847089 17.974005384683
TCGA-A8-A06U 3 12.3711057646057 3 3 3 3 14.1738255954901 15.2952119422338 21.1278486722737 16.0086850287394 18.3031531376278 16.5917949987668 19.1204695648379 19.5681259059473 18.9995195579437 19.7282787934589 18.2892888126254 16.9769488202951 17.1307701124139 18.077042253812 18.3821373324535 17.6401562950273 17.3895223879359 17.2248113730104
TCGA-D8-A1X6 10.5358669866481 3 10.4271315978896 8.98764494152613 9.02340823289447 9.97369203503299 10.9346234783237 14.0186462143613 18.7647099358103 16.3907896064061 18.1740468947674 15.6983216913134 18.2984601953664 18.3485704253499 19.755411476156 19.3299192504625 18.7907240513674 15.6786698701786 18.0738180187717 18.2062095527213 18.0726944487856 17.51717194304 17.8675513527773 18.7519933753997
TCGA-A7-A6VY 11.469799637369 10.1789975599315 9.78456082803646 3 10.3625403195305 3 12.4898637458621 15.2049366596728 19.4308816383043 16.0875176417945 19.809700462654 18.0806397997969 18.8142529910012 18.0057012926159 18.684235405245 20.16759733208 18.5080481932644 16.314344157369 17.3059873734067 17.8188570321022 18.5601255263557 17.2640607160343 17.5331790580321 17.4997889388993
TCGA-E2-A15O 11.1182357762022 11.9890837548214 10.0148856373223 3 9.60095862309792 3 12.5700242106402 15.033891590455 19.5488470228819 19.4411205160551 19.4100566185441 16.8853594852213 18.4075554840556 17.5978430746863 19.4764400202864 18.5892596857978 18.6784414046555 17.2065641881636 17.9860961657605 18.3312921401713 18.9492278190038 18.0414073251053 18.0291367571598 18.283090063288
TCGA-A2-A0CY 10.7336114471703 3 3 3 11.2047003080524 10.1709593685019 13.5572609729414 15.7808018365595 19.343092389313 15.6317902999471 19.1590547759272 18.7859536037011 19.4913772926907 19.359338449411 18.6215050541449 20.2570451962003 17.8493020512286 15.7218980015614 17.2301196224038 18.3100376846824 18.2355507216527 17.220490864365 17.9815803365295 17.4073532545646
TCGA-OL-A6VO 11.4256579420393 10.1350392673583 9.7407000560667 10.2824466600736 9.32755479489431 10.8617676021578 10.8648272399511 14.6612370641984 20.8207992598532 15.9456554859795 19.9464673473268 16.6757839966315 18.92327045428 19.222615530687 18.8187929911369 20.3294446219381 19.1518587925757 16.2252746858932 17.1770409235435 19.2457264209823 18.9084016339127 17.7846684014685 18.6710523558899 18.4667562573822
TCGA-A2-A0CL 11.5023333008188 3 10.8104804496611 9.36762103058202 3 9.36509182274898 10.6209375618107 15.3718290167764 18.1538574195973 15.2117037495487 17.8623737675164 17.0112343522278 18.7757122793915 17.8073605885757 19.5726569748009 18.9722876955471 18.2538175230689 17.2684697190275 16.4013381823331 18.0598661997447 18.568494414789 17.1894011908436 18.1546421373138 18.0004836016626
TCGA-AR-A0TQ 13.4495515294678 11.419057405536 9.44889121173376 9.98968181001659 11.3409979213059 10.9814445189006 14.2311169349593 16.3409748172364 20.389018592122 16.5873158527861 18.7034301086476 17.4930341716435 19.6944373154654 18.0880043046895 19.2861464506889 19.3972919011075 18.2518794491278 16.9547059998435 16.684037161556 18.0890508030857 18.2744322823121 17.0634696075926 18.1630882396762 17.6566295788984
TCGA-E2-A573 3 12.0204068967014 11.0405608901954 3 10.6247317254413 3 12.1690580954394 16.1983517731241 20.073855080775 15.3213181222935 18.5930823570412 17.3124676209444 19.1987260427931 19.0486107892347 19.4413556904043 19.529569581388 19.4817965892802 16.4846886006418 16.2934074876196 18.9414104044563 19.0217496350198 17.9272975408645 18.2692295912309 18.1853546363636
TCGA-A2-A0CW 10.6456319977337 9.93846472499147 10.5368517815088 9.09630747324492 3 3 14.0258050676272 15.1596304334482 18.5783033929725 16.8288270457244 19.032004688993 18.0777214463441 20.8727350179779 18.9262116631835 18.5745364800042 19.4064569403027 18.9213704169188 16.4670931592113 17.375547112697 18.7515501562463 18.0821178993319 17.7289463308369 17.5394047316194 18.1107078681863
TCGA-AC-A3EH 3 11.2330492307772 10.8369775236494 3 3 10.3827677141256 11.1048859636433 15.8837890670319 20.1820756448128 16.7325581807032 19.0622199885589 16.3915640217745 18.7250960004319 18.7751027688387 19.0212784357426 19.3686931596858 18.3605343098201 16.0896924584234 16.6834128844806 17.0839458090956 18.2041773356736 17.2142730866204 17.7258640983128 17.2286051441982
TCGA-A2-A3XX 9.9068949105241 10.1929609453899 11.3747899971989 9.34928258007519 3 9.34675376921392 10.602467768199 15.2537518529403 20.019014739604 16.1388390502586 20.573111708293 18.8313802625202 19.2262404179741 18.3086335137585 19.2065308128642 19.5642578256512 18.4266818818754 15.9530109906749 17.6473436006125 18.5743747275257 18.6640550917127 18.4478250935869 18.304045056701 17.8216203434631
TCGA-AO-A1KQ 10.3905481554759 13.6710545089896 10.2818776090104 3 9.86731927892634 3 12.6075399818058 15.9631318221288 19.0049067266445 16.7224424923229 19.2076140605733 16.9335061777183 19.5853547116558 19.1504703740803 19.0405665507405 19.4878034940795 18.3181770052699 16.7893186597378 17.1323191616709 18.3650822922137 18.2573380355519 17.4901729729018 17.4401546847376 17.9432448613945
TCGA-BH-A0HN 3 3 10.3879341956257 3 9.97315570315939 3 13.5821040967119 16.4550875203662 22.163023477071 15.8169121070137 18.5431909142203 17.7078437723672 18.8739162414954 19.5436638476858 20.5242970349204 18.787964782854 17.9531983981127 16.6827749373744 17.8355807840848 17.8352176109258 18.9517642968942 17.3709153147009 17.653417983155 17.7191862628762
TCGA-AR-A1AR 9.40066159959074 3 9.29265813568662 3 3 8.84293601530071 11.2583312413291 14.4795890382113 19.6110687557664 17.6910114649676 18.1350994203442 15.8957510904941 17.8380906724606 18.3795210745345 18.8845285461711 19.533029646968 19.7473204002858 17.1506495678756 15.8740737382752 18.9926930425484 18.9712171052487 17.8971928705304 18.6064882740744 18.379155926133
TCGA-AO-A0JD 10.0283112814752 3 9.91983386145085 9.47023716752765 3 3 11.5286864636125 15.9837116963234 20.0537616708338 15.8953103350782 17.2189707688918 15.8093494426144 19.1587944123198 18.6523879801811 19.3279547412202 20.1878030380583 18.95905621595 16.4744009192997 16.5148081431688 19.073136551278 18.2463636405743 18.1649701941186 17.8834338138871 17.8732684633448
TCGA-A7-A0CG 3 3 3 3 3 3 11.0648214758492 12.3277840939798 20.348951257853 16.0230106103807 17.2494613979536 15.7050408171519 18.3439943393635 17.8110675088292 19.1611234117698 19.0939075758872 18.7512768753757 16.9146386898989 16.3417046721613 18.128688308829 18.5929786565016 17.2086643978136 18.0469737006544 17.9092492655329
TCGA-A2-A0T4 3 10.6838191055288 3 9.83786380466292 3 3 11.5520242219079 16.4424499343901 19.8191071769664 16.094142671511 17.5939624133285 16.0523594686511 18.0985241102117 18.5184651361934 18.9322783702577 18.8610946369761 17.837455458777 16.3977089690008 16.2241560345468 18.4551189010923 17.9255030784537 16.7958993957467 17.1034937275203 17.6660209208393
TCGA-B6-A400 3 3 10.5196362671915 10.6499198035872 10.6860699420034 10.0660033002414 13.5701798931681 17.3948388341995 20.0471208752513 17.2176410610014 19.1217919609256 17.8333348235446 18.9368579527221 19.3521001901744 19.3863989041641 20.5243290873856 17.9530349907893 16.6600127154752 16.7315771994975 17.9040111965708 18.6967438175716 17.6704882841921 18.2219057739339 17.6554721030663
TCGA-E2-A576 12.3602984491255 14.2319091606812 13.2499395938666 12.7963811632887 9.84370230702077 3 9.65762843037378 18.1573480967005 19.7776428530932 16.701077042372 20.2253738582191 17.9001504742806 18.5387171268853 19.465380482427 19.6040672835536 18.7245522233877 18.3416594556595 16.4644795071621 17.0041941749326 18.7158124076636 17.7368440225377 17.7429942162124 16.5498915319649 17.7459024594444
TCGA-BH-A0WA 11.875697953269 12.1633865937049 10.769901161646 10.9002934030199 11.933524379816 9.32482986044512 10.1678570842277 13.4249525530968 21.0098906941762 16.8738951049761 17.6825003725495 16.937726885449 18.7025201639588 18.7123095377262 18.6705745833461 20.029721932548 19.3388177727592 17.2660151235122 16.851947305496 18.597690170745 18.1594118074823 17.0346187755924 18.2798660094521 17.8414441364049
TCGA-A1-A0SN 3 3 12.279185705485 3 10.2835215386593 9.25436574397008 12.0890638175926 17.2270704610158 18.776269835746 15.9752876712592 18.29431136571 16.3799359562962 17.0935917071731 18.1771688142492 19.0648549038006 19.5660985762786 18.086115616627 16.0053324093293 16.848728260621 17.9554291490359 17.6854920072598 16.8779064481208 17.704205129539 17.7581881685238
TCGA-A2-A0T3 3 3 3 10.7526973467876 10.2071554375214 3 10.2414973740672 15.3633899588474 19.9778330074178 17.989146437421 18.8480571982727 16.9148871024233 19.6317353667939 18.0418005567154 19.1978215751371 20.0799014108951 18.6306551954513 16.5736702735443 17.1686928845638 18.3957261878028 18.7391128816566 16.9490301891942 18.048390919762 17.8060157395793
TCGA-BH-A0AZ 3 11.6702354501537 3 10.8214927493777 10.8576629184576 3 11.9883817570679 14.0458838817002 20.7241817069994 15.7792324629349 17.6178129109621 16.1793992391395 18.0529827891245 18.1538052397329 18.8430659210736 18.9342073200924 18.1891697414933 16.5203987130333 16.3696965583012 18.0580100769581 17.9454818030844 17.2968471737071 17.9069276351072 17.7121393066248
TCGA-A7-A4SE 3 3 10.5185604404888 3 3 10.0649296524404 8.35588697558881 14.0464491161375 18.0520468469428 15.7521068042128 19.3054272720875 17.5986369608215 18.6611410203978 18.3761048558163 19.087537336906 19.9856628600739 18.8998249483885 16.7908061904748 16.9302368857626 17.8076052069545 19.1975956212983 18.2655065838835 17.5511053012481 17.762378127928
TCGA-AQ-A1H2 10.4844335186052 9.77780762786046 3 8.93675733855472 3 3 12.426583232799 16.1152594547306 20.5663328466466 15.5085401355171 18.0268119693812 15.6629424722938 18.8283594155141 18.5464229729699 19.7212201917407 19.8220304734794 18.8731929074143 16.2911416423916 17.1626540597777 18.2492241982756 18.7618826915874 17.2457266058508 17.2980753308387 18.3650746210766
TCGA-A2-A1G6 3 11.0860101919348 3 3 3 3 11.0829421437636 14.1517146199165 19.4179283054361 15.7623968380709 17.4284697282703 16.855345078084 18.3117426077651 17.8409171391188 20.5912987660631 18.9848289847293 18.7619654450701 17.0425020292064 16.5721759250844 17.7859586409724 18.560491131261 17.753668202655 18.2395716392119 18.3751763861065
TCGA-A7-A13H 10.7454817098023 10.0380081092648 11.6330342480344 11.5013141311827 9.23106303405608 3 10.447236729683 14.2905985799157 19.9031193001734 16.2107649101054 18.6937410771594 17.2702018386571 18.1279435983328 18.3087525804426 20.2893244343554 18.9764701243803 18.4348589993852 16.7346651690797 17.6375343282082 17.5331474639772 18.9930574116484 17.5093384399435 18.201404397397 17.7095395298918
TCGA-B6-A0IP 3 9.84463368417381 3 3 10.0278640458429 3 11.0567674466864 13.9031690023061 19.359351523645 15.750580244161 17.8949248779583 16.3491316659556 18.22130192994 18.265104974836 19.8690625678646 19.3871002110068 18.550417822609 17.3439017037794 17.0229451518218 17.8867660730692 19.2520373584631 17.4006811244713 18.3473551465563 18.1037882118736
TCGA-A2-A0CZ 3 10.6286233259987 11.2285403844798 3 10.812486732574 3 12.123324974293 14.2999590208314 21.395418681351 17.1991487042041 18.4430644602416 16.7271649021601 17.7804458478205 18.5768861580368 19.1672103129425 19.4652148057767 18.8467739792847 16.1760899586584 16.3142733265156 17.8948491521857 18.3216194705412 16.7212404350208 18.1443097900565 18.0362837876698
TCGA-AR-A2LK 11.2414598186984 9.95166972754784 9.55777086173016 3 3 9.10690369336887 11.8785559150821 14.975949458624 17.8501897818121 16.4621564164644 18.6103655565338 16.3995324977035 18.8357873498336 18.2513116986958 19.4030406396986 18.9276741507505 18.1793388147947 16.3891843452412 17.4829317350733 17.7811250044788 18.2465349352727 17.7589825187128 17.724261348041 17.5498196559461
TCGA-A8-A06R 3 14.1729524900088 9.88014424290297 13.1155887191467 3 3 3 15.9209747685281 18.0268878526429 16.7607354485715 19.1701000130301 17.0900667523078 19.3529001366651 18.7723398659184 19.3451097517807 19.1872938796738 18.8793712978999 17.3902453721729 16.6064384342278 18.4930767849131 18.4728588731217 16.8572060227988 17.6863405959935 18.2240774887292
TCGA-AC-A3YJ 3 3 10.3308049365422 9.88011884844836 3 3 13.2200388581295 14.9214136663522 22.0038394127426 15.5461422776089 18.79002625026 17.479207889907 18.3887372389156 18.9582299690431 20.091696942737 19.1789314797868 18.3431672782051 16.1289654212768 17.3042515525749 17.9330498501446 18.5028373026183 17.4255651928621 17.4618628491625 18.0589398186256
TCGA-5T-A9QA 3 3 3 13.5248921312356 10.1112820296357 3 13.9137385313178 16.1178660495067 22.1044389272203 18.3361565072239 18.3838380388464 18.013040566215 19.0258305307686 19.1353384666332 20.0678250870832 19.2142121391052 19.2600543790893 16.1575932916273 17.9622498667552 18.1151499839566 18.2276630119446 17.1094821979618 17.3548857982702 17.7472708581484
